arquivo;backdrop_blur;drop_shadow;blur_pesado;shadow_pesado;font_inter;h1_font_sans;body_font_sans;nunito_preloads_ociosos;imgs_total;imgs_sem_lazy;imgs_sem_alt;imgs_sem_decoding
es\news.html;0;0;0;0;0;1;1;0;0;0;0;0
es\nihss.html;0;0;0;0;0;1;1;0;0;0;0;0
es\nips.html;0;0;0;0;0;1;1;0;0;0;0;0
es\norton.html;0;0;0;0;0;1;1;0;0;0;0;0
es\objetivo.html;0;0;0;0;0;1;1;0;3;0;0;0
es\ofras.html;0;0;0;0;0;1;1;0;0;0;0;0
es\painad.html;0;0;0;0;0;1;1;0;0;0;0;0
es\pelod.html;0;0;0;0;0;1;1;0;0;0;0;0
es\perroca.html;0;0;0;0;0;1;1;0;0;0;0;0
es\pews.html;0;0;0;0;0;1;1;0;0;0;0;0
es\politica.html;0;0;0;0;0;1;1;0;2;0;0;0
es\prism.html;0;0;0;0;0;1;1;0;0;0;0;0
es\qsofa.html;0;0;0;0;0;1;1;0;0;0;0;0
es\ramsay.html;0;0;0;0;0;1;1;0;0;0;0;0
es\rancholosamigos.html;0;0;0;0;0;1;1;0;0;0;0;0
es\richmond.html;0;0;0;0;0;1;1;0;0;0;0;0
es\saps.html;0;0;0;0;0;1;1;0;0;0;0;0
es\sbar.html;0;0;0;0;0;1;1;0;0;0;0;0
es\silverman.html;0;0;0;0;0;1;1;0;0;0;0;0
es\sofa.html;0;0;0;0;0;1;1;0;0;0;0;0
es\tecnologiaverde.html;0;0;0;0;0;1;1;0;0;0;0;0
es\teorias-de-enfermagem.html;0;0;0;0;0;1;1;0;23;0;0;0
es\termos.html;0;0;0;0;0;1;1;0;1;0;0;0
es\time-de-resposta-rapida.html;0;0;0;0;0;1;1;0;9;0;0;0
es\tinetti.html;0;0;0;0;0;1;1;0;0;0;0;0
es\waterlow.html;0;0;0;0;0;1;1;0;0;0;0;0
es\zarit.html;0;0;0;0;0;1;1;0;0;0;0;0
de\aldrete.html;0;0;0;0;0;1;1;0;0;0;0;0
de\apache.html;0;0;0;0;0;1;1;0;0;0;0;0
de\apgar.html;0;0;0;0;0;1;1;0;0;0;0;0
de\asa.html;0;0;0;0;0;1;1;0;0;0;0;0
de\balancohidrico.html;0;0;0;0;0;1;1;0;0;0;0;0
de\ballard.html;0;0;0;0;0;1;1;0;0;0;0;0
de\barthel.html;0;0;0;0;0;1;1;0;0;0;0;0
de\berg.html;0;0;0;0;0;1;1;0;0;0;0;0
de\bishop.html;0;0;0;0;0;1;1;0;0;0;0;0
de\bps.html;0;0;0;0;0;1;1;0;0;0;0;0
de\braden.html;0;0;0;0;0;1;1;0;0;0;0;0
de\cam.html;0;0;0;0;0;1;1;0;0;0;0;0
de\capurro.html;0;0;0;0;0;1;1;0;0;0;0;0
de\cincinnati.html;0;0;0;0;0;1;1;0;0;0;0;0
de\conteudos_da_pagina.html;0;0;0;0;0;1;1;0;21;0;0;0
de\copsoq.html;0;0;0;0;0;1;1;0;0;0;0;0
de\copsoq3.html;0;0;0;0;0;1;1;0;0;0;0;0
de\cornell.html;0;0;0;0;0;1;1;0;0;0;0;0
de\cries.html;0;0;0;0;0;1;1;0;0;0;0;0
de\curb-65.html;0;0;0;0;0;1;1;0;0;0;0;0
de\der_icn-ethikkodex_fur_pflegefachpersonen.html;0;0;0;0;0;0;1;0;0;0;0;0
de\downes.html;0;0;0;0;0;1;1;0;0;0;0;0
de\downton.html;0;0;0;0;0;1;1;0;0;0;0;0
de\elpo.html;0;0;0;0;0;1;1;0;0;0;0;0
de\equipamentoscc.html;0;0;0;0;0;1;1;0;15;0;0;0
de\escalanumerica.html;0;0;0;0;0;1;1;0;0;0;0;0
de\escalas-de-enfermagem\centro-cirurgico\index.html;1;0;1;1;0;0;1;1;0;0;0;0
de\escalas-de-enfermagem\dor\index.html;1;0;1;1;0;0;1;1;0;0;0;0
de\escalas-de-enfermagem\funcionalidade\index.html;1;0;1;1;0;0;1;1;0;0;0;0
de\escalas-de-enfermagem\geriatria\index.html;1;0;1;1;0;0;1;1;0;0;0;0
de\escalas-de-enfermagem\gestao\index.html;1;0;1;1;0;0;1;1;0;0;0;0
de\escalas-de-enfermagem\index.html;1;0;1;1;0;0;1;1;0;0;0;0
de\escalas-de-enfermagem\lesao-por-pressao\index.html;1;0;1;1;0;0;1;1;0;0;0;0
de\escalas-de-enfermagem\neonatologia\index.html;1;0;1;1;0;0;1;1;0;0;0;0
de\escalas-de-enfermagem\neurologia\index.html;1;0;1;1;0;0;1;1;0;0;0;0
de\escalas-de-enfermagem\obstetricia\index.html;1;0;1;1;0;0;1;1;0;0;0;0
de\escalas-de-enfermagem\pneumologia\index.html;1;0;1;1;0;0;1;1;0;0;0;0
de\escalas-de-enfermagem\seguranca-do-paciente\index.html;1;0;1;1;0;0;1;1;0;0;0;0
de\escalas-de-enfermagem\terapia-intensiva\index.html;1;0;1;1;0;0;1;1;0;0;0;0
de\escalas-de-enfermagem\urgencia-emergencia\index.html;1;0;1;1;0;0;1;1;0;0;0;0
de\exames_laboratoriais.html;0;0;0;0;0;1;1;0;0;0;0;0
de\fale.html;0;0;0;0;0;1;1;0;0;0;0;0
de\fast.html;0;0;0;0;0;1;1;0;0;0;0;0
de\flacc.html;0;0;0;0;0;1;1;0;0;0;0;0
de\formulario-saep-enfermagem.html;0;0;0;0;0;1;1;0;0;0;0;0
de\forum-enfermagem.html;0;0;0;0;0;0;0;0;7;3;0;5
de\four.html;0;0;0;0;0;1;1;0;0;0;0;0
de\fugulin.html;0;0;0;0;0;1;1;0;0;0;0;0
de\gasometria.html;0;0;0;0;0;1;1;0;0;0;0;0
de\gds.html;0;0;0;0;0;1;1;0;0;0;0;0
de\gestacional.html;0;0;0;0;0;1;1;0;0;0;0;0
de\glasgow.html;0;0;0;0;0;1;1;0;0;0;0;0
de\gosnell.html;0;0;0;0;0;1;1;0;0;0;0;0
de\gotejamento.html;0;0;0;0;0;1;1;0;0;0;0;0
de\guia_rapido_dispositivos.html;0;0;0;0;0;1;1;0;13;0;0;0
de\guia_rapido_seringa_insulina.html;0;0;0;0;0;1;1;0;2;0;0;0
de\hamilton.html;0;0;0;0;0;1;1;0;0;0;0;0
de\hendrich.html;0;0;0;0;0;1;1;0;0;0;0;0
de\humpty.html;0;0;0;0;0;1;1;0;0;0;0;0
de\imc.html;0;0;0;0;0;1;1;0;0;0;0;0
de\index.html;0;0;0;0;0;1;1;0;100;0;0;0
de\instrumentais-cirurgicos.html;0;0;0;0;0;1;1;0;161;0;0;0
de\insulina.html;0;0;0;0;0;1;1;0;1;0;0;0
de\integracoes_calculadora_de_gasometria.html;0;0;0;0;0;1;1;0;2;0;0;0
de\integracoes_classificacao_wifi.html;0;0;0;0;0;0;0;0;0;0;0;0
de\johns.html;0;0;0;0;0;1;1;0;0;0;0;0
de\jouvet.html;0;0;0;0;0;1;1;0;0;0;0;0
de\katz.html;0;0;0;0;0;1;1;0;0;0;0;0
de\lachs.html;0;0;0;0;0;1;1;0;0;0;0;0
de\lanss.html;0;0;0;0;0;1;1;0;0;0;0;0
de\lawton.html;0;0;0;0;0;1;1;0;0;0;0;0
de\manchester.html;0;0;0;0;0;1;1;0;0;0;0;0
de\mapa-do-site.html;0;0;0;0;0;1;1;0;0;0;0;0
de\medicamentos.html;0;0;0;0;0;1;1;0;0;0;0;0
de\meem.html;0;0;0;0;0;1;1;0;1;0;0;0
de\meows.html;0;0;0;0;0;1;1;0;0;0;0;0
de\missao.html;0;0;0;0;0;1;1;0;0;0;0;0
de\moca.html;0;0;0;0;0;1;1;0;1;0;0;0
de\morse.html;0;0;0;0;0;1;1;0;0;0;0;0
de\nanda.html;0;0;0;0;0;1;1;0;4;0;0;0
de\news.html;0;0;0;0;0;1;1;0;0;0;0;0
de\nihss.html;0;0;0;0;0;1;1;0;0;0;0;0
de\nips.html;0;0;0;0;0;1;1;0;0;0;0;0
de\norton.html;0;0;0;0;0;1;1;0;0;0;0;0
de\objetivo.html;0;0;0;0;0;1;1;0;3;0;0;0
de\ofras.html;0;0;0;0;0;1;1;0;0;0;0;0
de\painad.html;0;0;0;0;0;1;1;0;0;0;0;0
de\pelod.html;0;0;0;0;0;1;1;0;0;0;0;0
de\perroca.html;0;0;0;0;0;1;1;0;0;0;0;0
de\pews.html;0;0;0;0;0;1;1;0;0;0;0;0
de\politica.html;0;0;0;0;0;1;1;0;2;0;0;0
de\prism.html;0;0;0;0;0;1;1;0;0;0;0;0
de\qsofa.html;0;0;0;0;0;1;1;0;0;0;0;0
de\ramsay.html;0;0;0;0;0;1;1;0;0;0;0;0
de\rancholosamigos.html;0;0;0;0;0;1;1;0;0;0;0;0
de\richmond.html;0;0;0;0;0;1;1;0;0;0;0;0
de\saps.html;0;0;0;0;0;1;1;0;0;0;0;0
de\sbar.html;0;0;0;0;0;1;1;0;0;0;0;0
de\silverman.html;0;0;0;0;0;1;1;0;0;0;0;0
de\sofa.html;0;0;0;0;0;1;1;0;0;0;0;0
de\tecnologiaverde.html;0;0;0;0;0;1;1;0;0;0;0;0
de\termos.html;0;0;0;0;0;1;1;0;1;0;0;0
de\tinetti.html;0;0;0;0;0;1;1;0;0;0;0;0
de\waterlow.html;0;0;0;0;0;1;1;0;0;0;0;0
de\zarit.html;0;0;0;0;0;1;1;0;0;0;0;0
it\aldrete.html;0;0;0;0;0;1;1;0;0;0;0;0
it\apache.html;0;0;0;0;0;1;1;0;0;0;0;0
it\apgar.html;0;0;0;0;0;1;1;0;0;0;0;0
it\asa.html;0;0;0;0;0;1;1;0;0;0;0;0
it\balancohidrico.html;0;0;0;0;0;1;1;0;0;0;0;0
it\ballard.html;0;0;0;0;0;1;1;0;0;0;0;0
it\barthel.html;0;0;0;0;0;1;1;0;0;0;0;0
it\berg.html;0;0;0;0;0;1;1;0;0;0;0;0
it\bishop.html;0;0;0;0;0;1;1;0;0;0;0;0
it\bps.html;0;0;0;0;0;1;1;0;0;0;0;0
it\braden.html;0;0;0;0;0;1;1;0;0;0;0;0
it\cam.html;0;0;0;0;0;1;1;0;0;0;0;0
it\capurro.html;0;0;0;0;0;1;1;0;0;0;0;0
it\cincinnati.html;0;0;0;0;0;1;1;0;0;0;0;0
it\conteudos_da_pagina.html;0;0;0;0;0;1;1;0;21;0;0;0
it\copsoq.html;0;0;0;0;0;1;1;0;0;0;0;0
it\copsoq3.html;0;0;0;0;0;1;1;0;0;0;0;0
it\cornell.html;0;0;0;0;0;1;1;0;0;0;0;0
it\cries.html;0;0;0;0;0;1;1;0;0;0;0;0
it\curb-65.html;0;0;0;0;0;1;1;0;0;0;0;0
it\downes.html;0;0;0;0;0;1;1;0;0;0;0;0
it\downton.html;0;0;0;0;0;1;1;0;0;0;0;0
it\elpo.html;0;0;0;0;0;1;1;0;0;0;0;0
it\equipamentoscc.html;0;0;0;0;0;1;1;0;15;0;0;0
it\escalanumerica.html;0;0;0;0;0;1;1;0;0;0;0;0
it\escalas-de-enfermagem\centro-cirurgico\index.html;1;0;1;1;0;0;1;1;0;0;0;0
it\escalas-de-enfermagem\dor\index.html;1;0;1;1;0;0;1;1;0;0;0;0
it\escalas-de-enfermagem\funcionalidade\index.html;1;0;1;1;0;0;1;1;0;0;0;0
it\escalas-de-enfermagem\geriatria\index.html;1;0;1;1;0;0;1;1;0;0;0;0
it\escalas-de-enfermagem\gestao\index.html;1;0;1;1;0;0;1;1;0;0;0;0
it\escalas-de-enfermagem\index.html;1;0;1;1;0;0;1;1;0;0;0;0
it\escalas-de-enfermagem\lesao-por-pressao\index.html;1;0;1;1;0;0;1;1;0;0;0;0
it\escalas-de-enfermagem\neonatologia\index.html;1;0;1;1;0;0;1;1;0;0;0;0
it\escalas-de-enfermagem\neurologia\index.html;1;0;1;1;0;0;1;1;0;0;0;0
it\escalas-de-enfermagem\obstetricia\index.html;1;0;1;1;0;0;1;1;0;0;0;0
it\escalas-de-enfermagem\pneumologia\index.html;1;0;1;1;0;0;1;1;0;0;0;0
it\escalas-de-enfermagem\seguranca-do-paciente\index.html;1;0;1;1;0;0;1;1;0;0;0;0
it\escalas-de-enfermagem\terapia-intensiva\index.html;1;0;1;1;0;0;1;1;0;0;0;0
it\escalas-de-enfermagem\urgencia-emergencia\index.html;1;0;1;1;0;0;1;1;0;0;0;0
it\exames_laboratoriais.html;0;0;0;0;0;1;1;0;0;0;0;0
it\fale.html;0;0;0;0;0;1;1;0;0;0;0;0
it\fast.html;0;0;0;0;0;1;1;0;0;0;0;0
it\flacc.html;0;0;0;0;0;1;1;0;0;0;0;0
it\formulario-saep-enfermagem.html;0;0;0;0;0;1;1;0;0;0;0;0
it\forum-enfermagem.html;0;0;0;0;0;0;0;0;7;3;0;5
it\four.html;0;0;0;0;0;1;1;0;0;0;0;0
it\fugulin.html;0;0;0;0;0;1;1;0;0;0;0;0
it\gasometria.html;0;0;0;0;0;1;1;0;0;0;0;0
it\gds.html;0;0;0;0;0;1;1;0;0;0;0;0
it\gestacional.html;0;0;0;0;0;1;1;0;0;0;0;0
it\glasgow.html;0;0;0;0;0;1;1;0;0;0;0;0
it\gosnell.html;0;0;0;0;0;1;1;0;0;0;0;0
it\gotejamento.html;0;0;0;0;0;1;1;0;0;0;0;0
it\guia_rapido_dispositivos.html;0;0;0;0;0;1;1;0;13;0;0;0
it\guia_rapido_seringa_insulina.html;0;0;0;0;0;1;1;0;2;0;0;0
it\hamilton.html;0;0;0;0;0;1;1;0;0;0;0;0
it\hendrich.html;0;0;0;0;0;1;1;0;0;0;0;0
it\humpty.html;0;0;0;0;0;1;1;0;0;0;0;0
it\imc.html;0;0;0;0;0;1;1;0;0;0;0;0
it\index.html;0;0;0;0;0;1;1;0;100;0;0;0
it\instrumentais-cirurgicos.html;0;0;0;0;0;1;1;0;161;0;0;0
it\insulina.html;0;0;0;0;0;1;1;0;1;0;0;0
it\integracoes_calculadora_de_gasometria.html;0;0;0;0;0;1;1;0;2;0;0;0
it\integracoes_classificacao_wifi.html;0;0;0;0;0;0;0;0;0;0;0;0
it\johns.html;0;0;0;0;0;1;1;0;0;0;0;0
it\jouvet.html;0;0;0;0;0;1;1;0;0;0;0;0
it\katz.html;0;0;0;0;0;1;1;0;0;0;0;0
it\lachs.html;0;0;0;0;0;1;1;0;0;0;0;0
it\lanss.html;0;0;0;0;0;1;1;0;0;0;0;0
it\lawton.html;0;0;0;0;0;1;1;0;0;0;0;0
it\manchester.html;0;0;0;0;0;1;1;0;0;0;0;0
it\medicamentos.html;0;0;0;0;0;1;1;0;0;0;0;0
it\meem.html;0;0;0;0;0;1;1;0;1;0;0;0
it\meows.html;0;0;0;0;0;1;1;0;0;0;0;0
it\missao.html;0;0;0;0;0;1;1;0;0;0;0;0
it\moca.html;0;0;0;0;0;1;1;0;1;0;0;0
it\morse.html;0;0;0;0;0;1;1;0;0;0;0;0
it\nanda.html;0;0;0;0;0;1;1;0;4;0;0;0
it\news.html;0;0;0;0;0;1;1;0;0;0;0;0
it\nihss.html;0;0;0;0;0;1;1;0;0;0;0;0
it\nips.html;0;0;0;0;0;1;1;0;0;0;0;0
it\norton.html;0;0;0;0;0;1;1;0;0;0;0;0
it\objetivo.html;0;0;0;0;0;1;1;0;3;0;0;0
it\ofras.html;0;0;0;0;0;1;1;0;0;0;0;0
it\painad.html;0;0;0;0;0;1;1;0;0;0;0;0
it\pelod.html;0;0;0;0;0;1;1;0;0;0;0;0
it\perroca.html;0;0;0;0;0;1;1;0;0;0;0;0
it\pews.html;0;0;0;0;0;1;1;0;0;0;0;0
it\politica.html;0;0;0;0;0;1;1;0;2;0;0;0
it\prism.html;0;0;0;0;0;1;1;0;0;0;0;0
it\qsofa.html;0;0;0;0;0;1;1;0;0;0;0;0
it\ramsay.html;0;0;0;0;0;1;1;0;0;0;0;0
it\rancholosamigos.html;0;0;0;0;0;1;1;0;0;0;0;0
it\richmond.html;0;0;0;0;0;1;1;0;0;0;0;0
it\saps.html;0;0;0;0;0;1;1;0;0;0;0;0
it\sbar.html;0;0;0;0;0;1;1;0;0;0;0;0
it\silverman.html;0;0;0;0;0;1;1;0;0;0;0;0
it\sofa.html;0;0;0;0;0;1;1;0;0;0;0;0
it\tecnologiaverde.html;0;0;0;0;0;1;1;0;0;0;0;0
it\termos.html;0;0;0;0;0;1;1;0;1;0;0;0
it\tinetti.html;0;0;0;0;0;1;1;0;0;0;0;0
it\waterlow.html;0;0;0;0;0;1;1;0;0;0;0;0
it\zarit.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\aldrete.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\apache.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\apgar.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\asa.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\balancohidrico.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\ballard.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\barthel.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\berg.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\bishop.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\bps.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\braden.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\cam.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\capurro.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\cincinnati.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\conteudos_da_pagina.html;0;0;0;0;0;1;1;0;21;0;0;0
fr\copsoq.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\copsoq3.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\cornell.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\cries.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\curb-65.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\downes.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\downton.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\elpo.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\equipamentoscc.html;0;0;0;0;0;1;1;0;15;0;0;0
fr\escalanumerica.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\escalas-de-enfermagem\centro-cirurgico\index.html;1;0;1;1;0;0;1;1;0;0;0;0
fr\escalas-de-enfermagem\dor\index.html;1;0;1;1;0;0;1;1;0;0;0;0
fr\escalas-de-enfermagem\funcionalidade\index.html;1;0;1;1;0;0;1;1;0;0;0;0
fr\escalas-de-enfermagem\geriatria\index.html;1;0;1;1;0;0;1;1;0;0;0;0
fr\escalas-de-enfermagem\gestao\index.html;1;0;1;1;0;0;1;1;0;0;0;0
fr\escalas-de-enfermagem\index.html;1;0;1;1;0;0;1;1;0;0;0;0
fr\escalas-de-enfermagem\lesao-por-pressao\index.html;1;0;1;1;0;0;1;1;0;0;0;0
fr\escalas-de-enfermagem\neonatologia\index.html;1;0;1;1;0;0;1;1;0;0;0;0
fr\escalas-de-enfermagem\neurologia\index.html;1;0;1;1;0;0;1;1;0;0;0;0
fr\escalas-de-enfermagem\obstetricia\index.html;1;0;1;1;0;0;1;1;0;0;0;0
fr\escalas-de-enfermagem\pneumologia\index.html;1;0;1;1;0;0;1;1;0;0;0;0
fr\escalas-de-enfermagem\seguranca-do-paciente\index.html;1;0;1;1;0;0;1;1;0;0;0;0
fr\escalas-de-enfermagem\terapia-intensiva\index.html;1;0;1;1;0;0;1;1;0;0;0;0
fr\escalas-de-enfermagem\urgencia-emergencia\index.html;1;0;1;1;0;0;1;1;0;0;0;0
fr\exames_laboratoriais.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\fale.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\fast.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\flacc.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\formulario-saep-enfermagem.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\forum-enfermagem.html;0;0;0;0;0;0;0;0;7;3;0;5
fr\four.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\fugulin.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\gasometria.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\gds.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\gestacional.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\glasgow.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\gosnell.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\gotejamento.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\guia_rapido_dispositivos.html;0;0;0;0;0;0;0;0;15;0;0;0
fr\guia_rapido_seringa_insulina.html;0;0;0;0;0;1;1;0;2;0;0;0
fr\hamilton.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\hendrich.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\humpty.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\imc.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\index.html;0;0;0;0;0;1;1;0;100;0;0;0
fr\instrumentais-cirurgicos.html;0;0;0;0;0;1;1;0;161;0;0;0
fr\insulina.html;0;0;0;0;0;1;1;0;1;0;0;0
fr\integracoes_calculadora_de_gasometria.html;0;0;0;0;0;1;1;0;2;0;0;0
fr\integracoes_classificacao_wifi.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\johns.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\jouvet.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\katz.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\lachs.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\lanss.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\lawton.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\manchester.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\mapa-do-site.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\medicamentos.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\meem.html;0;0;0;0;0;1;1;0;1;0;0;0
fr\meows.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\missao.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\moca.html;0;0;0;0;0;1;1;0;1;0;0;0
fr\morse.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\nanda.html;0;0;0;0;0;1;1;0;4;0;0;0
fr\news.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\nihss.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\nips.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\norton.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\objetivo.html;0;0;0;0;0;1;1;0;3;0;0;0
fr\ofras.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\painad.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\pelod.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\perroca.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\pews.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\politica.html;0;0;0;0;0;1;1;0;2;0;0;0
fr\prism.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\qsofa.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\ramsay.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\rancholosamigos.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\richmond.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\saps.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\sbar.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\silverman.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\sofa.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\tecnologiaverde.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\termos.html;0;0;0;0;0;1;1;0;1;0;0;0
fr\tinetti.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\waterlow.html;0;0;0;0;0;1;1;0;0;0;0;0
fr\zarit.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\aldrete.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\apache.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\apgar.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\asa.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\balancohidrico.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\ballard.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\barthel.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\berg.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\bishop.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\bps.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\braden.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\cam.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\capurro.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\cincinnati.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\conteudos_da_pagina.html;0;0;0;0;0;1;1;0;21;0;0;0
hi\copsoq.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\copsoq3.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\cornell.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\cries.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\curb-65.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\downes.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\downton.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\elpo.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\equipamentoscc.html;0;0;0;0;0;1;1;0;15;0;0;0
hi\escalanumerica.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\escalas-de-enfermagem\centro-cirurgico\index.html;1;0;1;1;0;0;1;0;0;0;0;0
hi\escalas-de-enfermagem\dor\index.html;1;0;1;1;0;0;1;0;0;0;0;0
hi\escalas-de-enfermagem\funcionalidade\index.html;1;0;1;1;0;0;1;0;0;0;0;0
hi\escalas-de-enfermagem\geriatria\index.html;1;0;1;1;0;0;1;0;0;0;0;0
hi\escalas-de-enfermagem\gestao\index.html;1;0;1;1;0;0;1;0;0;0;0;0
hi\escalas-de-enfermagem\index.html;1;0;1;1;0;0;1;0;0;0;0;0
hi\escalas-de-enfermagem\lesao-por-pressao\index.html;1;0;1;1;0;0;1;0;0;0;0;0
hi\escalas-de-enfermagem\neonatologia\index.html;1;0;1;1;0;0;1;0;0;0;0;0
hi\escalas-de-enfermagem\neurologia\index.html;1;0;1;1;0;0;1;0;0;0;0;0
hi\escalas-de-enfermagem\obstetricia\index.html;1;0;1;1;0;0;1;0;0;0;0;0
hi\escalas-de-enfermagem\pneumologia\index.html;1;0;1;1;0;0;1;0;0;0;0;0
hi\escalas-de-enfermagem\seguranca-do-paciente\index.html;1;0;1;1;0;0;1;0;0;0;0;0
hi\escalas-de-enfermagem\terapia-intensiva\index.html;1;0;1;1;0;0;1;0;0;0;0;0
hi\escalas-de-enfermagem\urgencia-emergencia\index.html;1;0;1;1;0;0;1;0;0;0;0;0
hi\exames_laboratoriais.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\fale.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\fast.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\flacc.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\formulario-saep-enfermagem.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\forum-enfermagem.html;0;0;0;0;0;0;0;0;7;3;0;5
hi\four.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\fugulin.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\gasometria.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\gds.html;0;0;0;0;0;1;1;0;0;0;0;0
hi\gestacional.html;0;0;0;0;0;1;1;0;0;0;0;0
