======================================================================
      RELATÓRIO DE LIMPEZA E PADRONIZAÇÃO DE HREFLANG         
======================================================================

Total de arquivos com intervenção: 1512
Total de arquivos já corretos/intactos: 20

Detalhamento por arquivo modificado:
----------------------------------------------------------------------
[PADRONIZADO] ja\silverman.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\sofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\tecnologiaverde.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\termos.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\tinetti.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\waterlow.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\zarit.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\aldrete.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\apache.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\apgar.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\asa.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\balancohidrico.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\ballard.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\barthel.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\berg.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\bishop.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\bps.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\braden.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\cam.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\capurro.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\cincinnati.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\cornell.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\cries.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\curb-65.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\diagnosticosnanda.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\downes.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\downton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\elpo.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\escalanumerica.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\fale.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\fast.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\flacc.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\four.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\fugulin.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\gasometria.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\gds.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\gestacional.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\glasgow.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\gosnell.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\gotejamento.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\hamilton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\humpty.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\imc.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\impactodigital.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\index.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\johns.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\jouvet.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\katz.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\lachs.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\lanss.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\lawton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\manchester.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\mapa-do-site.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\medicamentos.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\meem.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\meows.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\missao.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\morse.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\news.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\nihss.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\nips.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\norton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\nossocompromisso.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\objetivo.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\ofras.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\painad.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\pelod.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\perroca.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\pews.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\politica.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\politicadeacessibilidade.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\prism.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\qsofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\ramsay.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\rancholosamigos.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\richmond.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\saps.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\silverman.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\sofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\tecnologiaverde.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\termos.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\tinetti.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\waterlow.html | pt-br corrigido para pt-BR
[PADRONIZADO] ru\zarit.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\aldrete.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\apache.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\apgar.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\asa.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\balancohidrico.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\ballard.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\barthel.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\berg.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\bishop.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\bps.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\braden.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\cam.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\capurro.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\cincinnati.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\cornell.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\cries.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\curb-65.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\diagnosticosnanda.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\downes.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\downton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\elpo.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\escalanumerica.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\fale.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\fast.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\flacc.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\four.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\fugulin.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\gasometria.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\gds.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\gestacional.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\glasgow.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\gosnell.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\gotejamento.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\hamilton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\humpty.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\imc.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\impactodigital.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\index.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\insulina.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\johns.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\jouvet.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\katz.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\lachs.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\lanss.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\lawton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\manchester.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\mapa-do-site.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\medicamentos.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\meem.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\meows.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\missao.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\morse.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\news.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\nihss.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\nips.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\norton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\nossocompromisso.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\objetivo.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\ofras.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\painad.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\pelod.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\perroca.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\pews.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\politicadeacessibilidade.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\prism.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\qsofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\ramsay.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\rancholosamigos.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\richmond.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\saps.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\silverman.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\sofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\tecnologiaverde.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\termos.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\tinetti.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\waterlow.html | pt-br corrigido para pt-BR
[PADRONIZADO] ko\zarit.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\aldrete.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\apache.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\apgar.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\asa.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\balancohidrico.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\ballard.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\barthel.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\berg.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\bishop.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\bps.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\braden.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\cam.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\capurro.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\cincinnati.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\cornell.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\cries.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\curb-65.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\diagnosticosnanda.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\downes.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\downton.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\elpo.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\escalanumerica.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\fale.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\fast.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\flacc.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\four.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\fugulin.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\gasometria.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\gds.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\gestacional.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\glasgow.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\gosnell.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\gotejamento.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\hamilton.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\humpty.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\imc.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\impactodigital.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\index.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\johns.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\jouvet.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\katz.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\lachs.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\lanss.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\lawton.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\manchester.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\mapa-do-site.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\medicamentos.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\meem.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\meows.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\missao.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\morse.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\news.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\nihss.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\nips.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\norton.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\nossocompromisso.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\objetivo.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\ofras.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\painad.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\pelod.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\perroca.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\pews.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\politicadeacessibilidade.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\prism.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\qsofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\ramsay.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\rancholosamigos.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\richmond.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\saps.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\silverman.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\sofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\tecnologiaverde.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\termos.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\tinetti.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\waterlow.html | pt-br corrigido para pt-BR
[PADRONIZADO] tr\zarit.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\5-hs-da-paradacardiorespiratoria.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\aldrete.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\apache.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\apgar.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\asa.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\balancohidrico.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\ballard.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\barthel.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\berg.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\bishop.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\bps.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\braden.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\calculadoravacina.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\cam.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\capurro.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\cincinnati.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\cornell.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\cries.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\curb-65.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\diagnosticosnanda.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\downes.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\downton.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\elpo.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\escalanumerica.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\fale.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\fast.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\flacc.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\four.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\fugulin.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\gasometria.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\gds.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\gestacional.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\glasgow.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\gosnell.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\gotejamento.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\hamilton.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\humpty.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\imc.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\impactodigital.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\index.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\johns.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\jouvet.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\katz.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\lachs.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\lanss.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\lawton.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\lista-de-doencas-de-notificacao-compulsoria.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\manchester.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\mapa-do-site.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\medicamentos.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\meem.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\meows.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\missao.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\morse.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\news.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\nihss.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\nips.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\norton.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\nossocompromisso.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\objetivo.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\ofras.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\painad.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\pelod.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\perroca.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\pews.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\politica.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\politicadeacessibilidade.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\prism.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\qsofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\ramsay.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\rancholosamigos.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\richmond.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\saps.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\silverman.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\sinan.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\sofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\tecnologiaverde.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\termos.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\tinetti.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\vagasdeemprego.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\waterlow.html | pt-br corrigido para pt-BR
[PADRONIZADO] nl\zarit.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\5-hs-da-paradacardiorespiratoria.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\aldrete.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\apache.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\apgar.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\asa.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\balancohidrico.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\ballard.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\barthel.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\berg.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\bishop.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\bps.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\braden.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\calculadoravacina.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\cam.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\capurro.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\cincinnati.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\cornell.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\cries.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\curb-65.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\diagnosticosnanda.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\downes.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\downton.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\elpo.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\escalanumerica.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\fale.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\fast.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\flacc.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\four.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\fugulin.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\gasometria.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\gds.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\gestacional.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\glasgow.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\gosnell.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\gotejamento.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\hamilton.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\humpty.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\imc.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\impactodigital.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\index.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\johns.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\jouvet.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\katz.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\lachs.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\lanss.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\lawton.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\lista-de-doencas-de-notificacao-compulsoria.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\manchester.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\mapa-do-site.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\medicamentos.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\meem.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\meows.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\missao.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\morse.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\news.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\nihss.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\nips.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\norton.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\nossocompromisso.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\objetivo.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\ofras.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\painad.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\pelod.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\perroca.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\pews.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\politica.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\politicadeacessibilidade.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\prism.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\qsofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\ramsay.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\rancholosamigos.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\richmond.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\saps.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\silverman.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\sinan.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\sofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\tecnologiaverde.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\termos.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\tinetti.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\vagasdeemprego.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\waterlow.html | pt-br corrigido para pt-BR
[PADRONIZADO] pl\zarit.html | pt-br corrigido para pt-BR
